ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60623,52,12/20/2020,12/26/2020,179,8954,208,10414.2,1812,57766,2108,67186.2,0.1,0.2,3,218,3.5,253.6,85979,60623-2020-52,POINT (-87.717446 41.850321)
60623,53,12/27/2020,01/02/2021,239,9193,278,10692.1,1962,59728,2282,69468.1,0.1,0.2,4,222,4.7,258.2,85979,60623-2020-53,POINT (-87.717446 41.850321)
60623,1,01/03/2021,01/09/2021,285,9478,332,11023.6,2525,62253,2937,72404.9,0.1,0.2,5,227,5.8,264.0,85979,60623-2021-1,POINT (-87.717446 41.850321)
60623,11,03/14/2021,03/20/2021,33,10359,38,12048.3,1618,79212,1882,92129.5,0.0,0.1,0,244,0.0,283.8,85979,60623-2021-11,POINT (-87.717446 41.850321)
60617,10,03/01/2020,03/07/2020,,,,,1,1,1,1.2,0.0,0.0,0,0,0.0,0.0,82534,60617-2020-10,POINT (-87.556897 41.721257)
60619,29,07/18/2021,07/24/2021,33,5086,54,8302.6,1250,87670,2040,143116,0.0,0.1,1,141,1.6,230.2,61258,60619-2021-29,POINT (-87.60569 41.744737)
60619,3,01/17/2021,01/23/2021,73,3639,119,5940.4,1557,48041,2542,78424,0.1,0.1,1,108,1.6,176.3,61258,60619-2021-3,POINT (-87.60569 41.744737)
60619,30,07/25/2021,07/31/2021,49,5135,80,8382.6,1180,88850,1926,145042.3,0.0,0.1,1,142,1.6,231.8,61258,60619-2021-30,POINT (-87.60569 41.744737)
60619,31,08/01/2021,08/07/2021,59,5194,96,8478.9,1596,90446,2605,147647.7,0.0,0.1,1,143,1.6,233.4,61258,60619-2021-31,POINT (-87.60569 41.744737)
60619,32,08/08/2021,08/14/2021,93,5287,152,8630.7,2037,92483,3325,150972.9,0.0,0.1,0,143,0.0,233.4,61258,60619-2021-32,POINT (-87.60569 41.744737)
60619,33,08/15/2021,08/21/2021,102,5389,166,8797.2,2700,95183,4408,155380.5,0.0,0.1,2,145,3.3,236.7,61258,60619-2021-33,POINT (-87.60569 41.744737)
60619,34,08/22/2021,08/28/2021,73,5462,119,8916.4,2512,97695,4101,159481.2,0.0,0.1,2,147,3.3,240.0,61258,60619-2021-34,POINT (-87.60569 41.744737)
60623,12,03/21/2021,03/27/2021,60,10419,70,12118.1,2125,81337,2472,94601,0.0,0.1,1,245,1.2,285.0,85979,60623-2021-12,POINT (-87.717446 41.850321)
60623,13,03/28/2021,04/03/2021,70,10489,81,12199.5,1662,82999,1933,96534,0.0,0.1,1,246,1.2,286.1,85979,60623-2021-13,POINT (-87.717446 41.850321)
60623,14,04/04/2021,04/10/2021,107,10596,124,12323.9,2099,85098,2441,98975.3,0.0,0.1,2,248,2.3,288.4,85979,60623-2021-14,POINT (-87.717446 41.850321)
60623,15,04/11/2021,04/17/2021,114,10710,133,12456.5,2076,87174,2414,101389.9,0.1,0.1,2,250,2.3,290.8,85979,60623-2021-15,POINT (-87.717446 41.850321)
60623,2,01/10/2021,01/16/2021,199,9677,232,11255.1,2165,64418,2518,74922.9,0.1,0.2,2,229,2.3,266.3,85979,60623-2021-2,POINT (-87.717446 41.850321)
60623,20,05/16/2021,05/22/2021,47,11140,55,12956.7,1805,97443,2099,113333.5,0.0,0.1,1,257,1.2,298.9,85979,60623-2021-20,POINT (-87.717446 41.850321)
60623,21,05/23/2021,05/29/2021,34,11174,40,12996.2,1729,99172,2011,115344.4,0.0,0.1,2,259,2.3,301.2,85979,60623-2021-21,POINT (-87.717446 41.850321)
60623,22,05/30/2021,06/05/2021,16,11190,19,13014.8,1414,100586,1645,116989,0.0,0.1,2,261,2.3,303.6,85979,60623-2021-22,POINT (-87.717446 41.850321)
60623,23,06/06/2021,06/12/2021,12,11202,14,13028.8,1511,102097,1757,118746.4,0.0,0.1,1,262,1.2,304.7,85979,60623-2021-23,POINT (-87.717446 41.850321)
60623,24,06/13/2021,06/19/2021,8,11210,9,13038.1,1470,103567,1710,120456.2,0.0,0.1,4,266,4.7,309.4,85979,60623-2021-24,POINT (-87.717446 41.850321)
60623,25,06/20/2021,06/26/2021,6,11216,7,13045,1485,105052,1727,122183.3,0.0,0.1,0,266,0.0,309.4,85979,60623-2021-25,POINT (-87.717446 41.850321)
60623,26,06/27/2021,07/03/2021,4,11220,5,13049.7,1430,106482,1663,123846.5,0.0,0.1,0,266,0.0,309.4,85979,60623-2021-26,POINT (-87.717446 41.850321)
60623,27,07/04/2021,07/10/2021,19,11239,22,13071.8,1408,107890,1638,125484.1,0.0,0.1,1,267,1.2,310.5,85979,60623-2021-27,POINT (-87.717446 41.850321)
60609,38,09/13/2020,09/19/2020,49,2519,80,4096.3,1271,22057,2067,35868,0.0,0.1,0,81,0.0,131.7,61495,60609-2020-38,POINT (-87.653382 41.812017)
60619,36,09/05/2021,09/11/2021,60,5594,98,9131.9,1923,101732,3139,166071.4,0.0,0.1,2,150,3.3,244.9,61258,60619-2021-36,POINT (-87.60569 41.744737)
60619,38,09/19/2021,09/25/2021,62,5714,101,9327.8,2600,107043,4244,174741.3,0.0,0.1,0,150,0.0,244.9,61258,60619-2021-38,POINT (-87.60569 41.744737)
60619,39,09/26/2021,10/02/2021,59,5773,96,9424.1,3115,110158,5085,179826.3,0.0,0.1,1,151,1.6,246.5,61258,60619-2021-39,POINT (-87.60569 41.744737)
60619,4,01/24/2021,01/30/2021,69,3708,113,6053.1,1589,49630,2594,81018,0.0,0.1,5,113,8.2,184.5,61258,60619-2021-4,POINT (-87.60569 41.744737)
60619,40,10/03/2021,10/09/2021,67,5840,109,9533.4,3155,113313,5150,184976.7,0.0,0.1,2,153,3.3,249.8,61258,60619-2021-40,POINT (-87.60569 41.744737)
60619,5,01/31/2021,02/06/2021,49,3757,80,6133.1,1269,50899,2072,83089.6,0.0,0.1,2,115,3.3,187.7,61258,60619-2021-5,POINT (-87.60569 41.744737)
60619,6,02/07/2021,02/13/2021,40,3797,65,6198.4,1269,52168,2072,85161.1,0.0,0.1,0,115,0.0,187.7,61258,60619-2021-6,POINT (-87.60569 41.744737)
60620,29,07/12/2020,07/18/2020,63,1326,92,1947.3,979,12089,1438,17752.9,0.1,0.1,0,70,0.0,102.8,68096,60620-2020-29,POINT (-87.651656 41.740873)
60620,30,07/19/2020,07/25/2020,61,1387,90,2036.8,953,13042,1400,19152.4,0.1,0.1,0,70,0.0,102.8,68096,60620-2020-30,POINT (-87.651656 41.740873)
60620,31,07/26/2020,08/01/2020,43,1430,63,2100,947,13989,1391,20543.1,0.1,0.1,1,71,1.5,104.3,68096,60620-2020-31,POINT (-87.651656 41.740873)
60620,32,08/02/2020,08/08/2020,64,1494,94,2194,952,14941,1398,21941.1,0.1,0.1,0,71,0.0,104.3,68096,60620-2020-32,POINT (-87.651656 41.740873)
60623,39,09/26/2021,10/02/2021,57,11937,66,13883.6,3704,135454,4308,157543.1,0.0,0.1,2,276,2.3,321.0,85979,60623-2021-39,POINT (-87.717446 41.850321)
60623,42,10/17/2021,10/23/2021,53,12074,62,14043,3790,145962,4408,169764.7,0.0,0.1,3,279,3.5,324.5,85979,60623-2021-42,POINT (-87.717446 41.850321)
60623,43,10/24/2021,10/30/2021,75,12149,87,14130.2,3791,149753,4409,174173.9,0.0,0.1,0,279,0.0,324.5,85979,60623-2021-43,POINT (-87.717446 41.850321)
60623,44,10/31/2021,11/06/2021,62,12211,72,14202.3,4125,153878,4798,178971.6,0.0,0.1,0,279,0.0,324.5,85979,60623-2021-44,POINT (-87.717446 41.850321)
60623,45,11/07/2021,11/13/2021,76,12287,88,14290.7,4033,157911,4691,183662.3,0.0,0.1,1,280,1.2,325.7,85979,60623-2021-45,POINT (-87.717446 41.850321)
60623,46,11/14/2021,11/20/2021,80,12367,93,14383.7,3817,161728,4440,188101.7,0.0,0.1,0,280,0.0,325.7,85979,60623-2021-46,POINT (-87.717446 41.850321)
60639,11,03/08/2020,03/14/2020,,,,,8,8,9,8.8,0.0,0.0,0,0,0.0,0.0,90517,60639-2020-11,POINT (-87.75531 41.920609)
60624,15,04/05/2020,04/11/2020,76,244,210,674.8,209,614,578,1698.1,0.3,0.4,4,7,11.1,19.4,36158,60624-2020-15,POINT (-87.722735 41.879417)
60620,37,09/06/2020,09/12/2020,24,1664,35,2443.6,790,19899,1160,29222,0.0,0.1,0,75,0.0,110.1,68096,60620-2020-37,POINT (-87.651656 41.740873)
60620,38,09/13/2020,09/19/2020,29,1693,43,2486.2,794,20693,1166,30388,0.0,0.1,0,75,0.0,110.1,68096,60620-2020-38,POINT (-87.651656 41.740873)
60622,2,01/10/2021,01/16/2021,144,4119,273,7802.2,2528,68311,4788,129394,0.1,0.1,1,69,1.9,130.7,52793,60622-2021-2,POINT (-87.681818 41.902762)
60622,38,09/19/2021,09/25/2021,49,6001,93,11367,2479,132293,4696,250588.1,0.0,0.0,2,82,3.8,155.3,52793,60622-2021-38,POINT (-87.681818 41.902762)
60622,39,09/26/2021,10/02/2021,51,6052,97,11463.6,2921,135214,5533,256121.1,0.0,0.0,0,82,0.0,155.3,52793,60622-2021-39,POINT (-87.681818 41.902762)
60622,4,01/24/2021,01/30/2021,84,4291,159,8128,2119,72617,4014,137550.4,0.0,0.1,2,71,3.8,134.5,52793,60622-2021-4,POINT (-87.681818 41.902762)
60624,33,08/09/2020,08/15/2020,31,1086,86,3003.5,708,8873,1958,24539.5,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-33,POINT (-87.722735 41.879417)
60624,34,08/16/2020,08/22/2020,33,1119,91,3094.8,547,9420,1513,26052.3,0.1,0.1,0,29,0.0,80.2,36158,60624-2020-34,POINT (-87.722735 41.879417)
60624,41,10/04/2020,10/10/2020,22,1279,61,3537.3,577,13371,1596,36979.4,0.1,0.1,0,31,0.0,85.7,36158,60624-2020-41,POINT (-87.722735 41.879417)
60624,47,11/15/2020,11/21/2020,162,1920,448,5310,1358,19096,3756,52812.7,0.1,0.1,0,37,0.0,102.3,36158,60624-2020-47,POINT (-87.722735 41.879417)
60624,52,12/20/2020,12/26/2020,73,2463,202,6811.8,736,23850,2036,65960.5,0.1,0.1,1,56,2.8,154.9,36158,60624-2020-52,POINT (-87.722735 41.879417)
60624,13,03/28/2021,04/03/2021,41,3061,113,8465.6,980,36951,2710,102193.2,0.0,0.1,1,73,2.8,201.9,36158,60624-2021-13,POINT (-87.722735 41.879417)
60624,16,04/18/2021,04/24/2021,73,3288,202,9093.4,1196,40633,3308,112376.2,0.1,0.1,1,75,2.8,207.4,36158,60624-2021-16,POINT (-87.722735 41.879417)
60620,43,10/18/2020,10/24/2020,122,1982,179,2910.6,1514,26403,2223,38773.2,0.1,0.1,0,80,0.0,117.5,68096,60620-2020-43,POINT (-87.651656 41.740873)
60620,45,11/01/2020,11/07/2020,242,2405,355,3531.8,1961,30127,2880,44242,0.1,0.1,2,82,2.9,120.4,68096,60620-2020-45,POINT (-87.651656 41.740873)
60620,48,11/22/2020,11/28/2020,180,3091,264,4539.2,1887,36721,2771,53925.3,0.1,0.1,5,95,7.3,139.5,68096,60620-2020-48,POINT (-87.651656 41.740873)
60620,53,12/27/2020,01/02/2021,129,3941,189,5787.4,1763,46715,2589,68601.7,0.1,0.1,5,118,7.3,173.3,68096,60620-2020-53,POINT (-87.651656 41.740873)
60620,10,03/07/2021,03/13/2021,26,4677,38,6868.2,1757,65155,2580,95681.1,0.0,0.1,1,135,1.5,198.2,68096,60620-2021-10,POINT (-87.651656 41.740873)
60620,35,08/29/2021,09/04/2021,96,6296,141,9245.8,2386,114262,3504,167795.5,0.0,0.1,3,178,4.4,261.4,68096,60620-2021-35,POINT (-87.651656 41.740873)
60620,36,09/05/2021,09/11/2021,80,6376,118,9363.3,2303,116565,3382,171177.5,0.0,0.1,1,179,1.5,262.9,68096,60620-2021-36,POINT (-87.651656 41.740873)
60620,37,09/12/2021,09/18/2021,80,6456,118,9480.7,2857,119422,4196,175373,0.0,0.1,1,180,1.5,264.3,68096,60620-2021-37,POINT (-87.651656 41.740873)
60620,38,09/19/2021,09/25/2021,60,6516,88,9568.8,2973,122395,4366,179738.9,0.0,0.1,0,180,0.0,264.3,68096,60620-2021-38,POINT (-87.651656 41.740873)
60622,5,01/31/2021,02/06/2021,71,4362,134,8262.5,1941,74558,3677,141227.1,0.0,0.1,1,72,1.9,136.4,52793,60622-2021-5,POINT (-87.681818 41.902762)
60624,18,05/02/2021,05/08/2021,71,3404,196,9414.2,1212,42938,3352,118751,0.1,0.1,1,76,2.8,210.2,36158,60624-2021-18,POINT (-87.722735 41.879417)
60624,20,05/16/2021,05/22/2021,27,3472,75,9602.3,1177,45266,3255,125189.4,0.0,0.1,2,80,5.5,221.3,36158,60624-2021-20,POINT (-87.722735 41.879417)
60624,3,01/17/2021,01/23/2021,51,2735,141,7564,1062,27623,2937,76395.3,0.1,0.1,1,60,2.8,165.9,36158,60624-2021-3,POINT (-87.722735 41.879417)
60624,36,09/05/2021,09/11/2021,57,3834,158,10603.5,1098,58629,3037,162146.7,0.0,0.1,0,92,0.0,254.4,36158,60624-2021-36,POINT (-87.722735 41.879417)
60624,37,09/12/2021,09/18/2021,49,3883,136,10739,1946,60575,5382,167528.6,0.0,0.1,0,92,0.0,254.4,36158,60624-2021-37,POINT (-87.722735 41.879417)
60624,38,09/19/2021,09/25/2021,23,3906,64,10802.6,1519,62094,4201,171729.6,0.0,0.1,1,93,2.8,257.2,36158,60624-2021-38,POINT (-87.722735 41.879417)
60624,39,09/26/2021,10/02/2021,35,3941,97,10899.4,2261,64355,6253,177982.7,0.0,0.1,0,93,0.0,257.2,36158,60624-2021-39,POINT (-87.722735 41.879417)
60624,40,10/03/2021,10/09/2021,37,3978,102,11001.7,1919,66274,5307,183290,0.0,0.1,0,93,0.0,257.2,36158,60624-2021-40,POINT (-87.722735 41.879417)
60624,42,10/17/2021,10/23/2021,37,4047,102,11192.5,2713,71026,7503,196432.3,0.0,0.1,2,95,5.5,262.7,36158,60624-2021-42,POINT (-87.722735 41.879417)
60624,43,10/24/2021,10/30/2021,45,4092,124,11317,2192,73218,6062,202494.6,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-43,POINT (-87.722735 41.879417)
60624,44,10/31/2021,11/06/2021,39,4131,108,11424.9,2464,75682,6814,209309.1,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-44,POINT (-87.722735 41.879417)
60624,45,11/07/2021,11/13/2021,31,4162,86,11510.6,2242,77924,6201,215509.7,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-45,POINT (-87.722735 41.879417)
60624,46,11/14/2021,11/20/2021,46,4208,127,11637.8,2432,80356,6726,222235.7,0.0,0.1,0,95,0.0,262.7,36158,60624-2021-46,POINT (-87.722735 41.879417)
60624,7,02/14/2021,02/20/2021,25,2847,69,7873.8,784,31239,2168,86395.8,0.0,0.1,2,69,5.5,190.8,36158,60624-2021-7,POINT (-87.722735 41.879417)
60624,8,02/21/2021,02/27/2021,28,2875,77,7951.2,835,32074,2309,88705.1,0.0,0.1,1,70,2.8,193.6,36158,60624-2021-8,POINT (-87.722735 41.879417)
60624,9,02/28/2021,03/06/2021,34,2909,94,8045.2,918,32992,2539,91244,0.0,0.1,0,70,0.0,193.6,36158,60624-2021-9,POINT (-87.722735 41.879417)
60625,13,03/22/2020,03/28/2020,27,52,34,65.6,148,244,187,307.9,0.1,0.1,0,1,0.0,1.3,79243,60625-2020-13,POINT (-87.701816 41.971155)
60625,14,03/29/2020,04/04/2020,63,115,80,145.1,181,425,228,536.3,0.3,0.2,2,3,2.5,3.8,79243,60625-2020-14,POINT (-87.701816 41.971155)
60625,15,04/05/2020,04/11/2020,117,232,148,292.8,273,698,344,880.8,0.4,0.3,2,5,2.5,6.3,79243,60625-2020-15,POINT (-87.701816 41.971155)
60625,16,04/12/2020,04/18/2020,110,342,139,431.6,364,1062,459,1340.2,0.3,0.3,8,13,10.1,16.4,79243,60625-2020-16,POINT (-87.701816 41.971155)
60625,17,04/19/2020,04/25/2020,171,513,216,647.4,479,1541,604,1944.7,0.3,0.3,12,25,15.1,31.5,79243,60625-2020-17,POINT (-87.701816 41.971155)
60625,18,04/26/2020,05/02/2020,250,763,316,962.9,677,2218,854,2799,0.3,0.3,15,40,18.9,50.5,79243,60625-2020-18,POINT (-87.701816 41.971155)
60625,19,05/03/2020,05/09/2020,169,932,213,1176.1,654,2872,825,3624.3,0.2,0.3,16,56,20.2,70.7,79243,60625-2020-19,POINT (-87.701816 41.971155)
60625,20,05/10/2020,05/16/2020,158,1090,199,1375.5,826,3698,1042,4666.7,0.2,0.3,16,72,20.2,90.9,79243,60625-2020-20,POINT (-87.701816 41.971155)
60625,21,05/17/2020,05/23/2020,135,1225,170,1545.9,936,4634,1181,5847.8,0.2,0.2,8,80,10.1,101.0,79243,60625-2020-21,POINT (-87.701816 41.971155)
60625,22,05/24/2020,05/30/2020,109,1334,138,1683.4,939,5573,1185,7032.8,0.1,0.2,3,83,3.8,104.7,79243,60625-2020-22,POINT (-87.701816 41.971155)
60625,23,05/31/2020,06/06/2020,53,1387,67,1750.3,795,6368,1003,8036,0.1,0.2,6,89,7.6,112.3,79243,60625-2020-23,POINT (-87.701816 41.971155)
60625,24,06/07/2020,06/13/2020,71,1458,90,1839.9,1159,7527,1463,9498.6,0.1,0.2,3,92,3.8,116.1,79243,60625-2020-24,POINT (-87.701816 41.971155)
60625,30,07/19/2020,07/25/2020,53,1678,67,2117.5,1385,15717,1748,19833.9,0.0,0.1,0,102,0.0,128.7,79243,60625-2020-30,POINT (-87.701816 41.971155)
60625,31,07/26/2020,08/01/2020,55,1733,69,2186.9,1324,17041,1671,21504.7,0.0,0.1,1,103,1.3,130.0,79243,60625-2020-31,POINT (-87.701816 41.971155)
60625,32,08/02/2020,08/08/2020,49,1782,62,2248.8,1287,18328,1624,23128.9,0.0,0.1,1,104,1.3,131.2,79243,60625-2020-32,POINT (-87.701816 41.971155)
60625,35,08/23/2020,08/29/2020,73,1997,92,2520.1,1621,22986,2046,29007,0.0,0.1,1,108,1.3,136.3,79243,60625-2020-35,POINT (-87.701816 41.971155)
60623,28,07/11/2021,07/17/2021,9,11248,10,13082.3,1373,109263,1597,127081,0.0,0.1,0,267,0.0,310.5,85979,60623-2021-28,POINT (-87.717446 41.850321)
60625,37,09/06/2020,09/12/2020,54,2108,68,2660.2,1120,25578,1413,32277.9,0.0,0.1,0,110,0.0,138.8,79243,60625-2020-37,POINT (-87.701816 41.971155)
60625,38,09/13/2020,09/19/2020,56,2164,71,2730.8,1315,26893,1660,33937.4,0.0,0.1,2,112,2.5,141.3,79243,60625-2020-38,POINT (-87.701816 41.971155)
60625,41,10/04/2020,10/10/2020,126,2405,159,3035,2131,31958,2689,40329.1,0.1,0.1,0,114,0.0,143.9,79243,60625-2020-41,POINT (-87.701816 41.971155)
60625,42,10/11/2020,10/17/2020,111,2516,140,3175,2245,34203,2833,43162.2,0.1,0.1,1,115,1.3,145.1,79243,60625-2020-42,POINT (-87.701816 41.971155)
60625,47,11/15/2020,11/21/2020,276,3901,348,4922.8,3571,49275,4506,62182.1,0.1,0.1,5,123,6.3,155.2,79243,60625-2020-47,POINT (-87.701816 41.971155)
60625,49,11/29/2020,12/05/2020,299,4428,377,5587.9,2722,54772,3435,69119,0.1,0.1,4,127,5.0,160.3,79243,60625-2020-49,POINT (-87.701816 41.971155)
60625,50,12/06/2020,12/12/2020,286,4714,361,5948.8,3040,57812,3836,72955.3,0.1,0.1,8,135,10.1,170.4,79243,60625-2020-50,POINT (-87.701816 41.971155)
60625,51,12/13/2020,12/19/2020,248,4962,313,6261.8,3259,61071,4113,77068,0.1,0.1,6,141,7.6,177.9,79243,60625-2020-51,POINT (-87.701816 41.971155)
60625,13,03/28/2021,04/03/2021,134,6643,169,8383.1,2839,100095,3583,126314,0.0,0.1,2,185,2.5,233.5,79243,60625-2021-13,POINT (-87.701816 41.971155)
60625,14,04/04/2021,04/10/2021,136,6779,172,8554.7,3012,103107,3801,130115,0.1,0.1,0,185,0.0,233.5,79243,60625-2021-14,POINT (-87.701816 41.971155)
60631,20,05/16/2021,05/22/2021,13,3273,44,11084,751,51510,2543,174438.7,0.0,0.1,0,97,0.0,328.5,29529,60631-2021-20,POINT (-87.813371 41.995019)
60621,24,06/13/2021,06/19/2021,1,2430,3,8367.2,563,34591,1939,119106.8,0.0,0.1,1,90,3.4,309.9,29042,60621-2021-24,POINT (-87.638812 41.776931)
60621,25,06/20/2021,06/26/2021,1,2431,3,8370.6,643,35234,2214,121320.8,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-25,POINT (-87.638812 41.776931)
60623,40,10/03/2021,10/09/2021,46,11983,54,13937.1,3614,139068,4203,161746.5,0.0,0.1,0,276,0.0,321.0,85979,60623-2021-40,POINT (-87.717446 41.850321)
60624,45,11/01/2020,11/07/2020,123,1584,340,4380.8,1001,16642,2768,46025.8,0.1,0.1,0,35,0.0,96.8,36158,60624-2020-45,POINT (-87.722735 41.879417)
60625,16,04/18/2021,04/24/2021,64,6943,81,8761.7,2503,108131,3159,136455,0.0,0.1,0,185,0.0,233.5,79243,60625-2021-16,POINT (-87.701816 41.971155)
60625,23,06/06/2021,06/12/2021,12,7172,15,9050.6,1359,121156,1715,152891.7,0.0,0.1,2,196,2.5,247.3,79243,60625-2021-23,POINT (-87.701816 41.971155)
60625,24,06/13/2021,06/19/2021,7,7179,9,9059.5,1316,122472,1661,154552.5,0.0,0.1,0,196,0.0,247.3,79243,60625-2021-24,POINT (-87.701816 41.971155)
60625,25,06/20/2021,06/26/2021,9,7188,11,9070.8,1316,123788,1661,156213.2,0.0,0.1,1,197,1.3,248.6,79243,60625-2021-25,POINT (-87.701816 41.971155)
60625,26,06/27/2021,07/03/2021,22,7210,28,9098.6,1071,124859,1352,157564.7,0.0,0.1,0,197,0.0,248.6,79243,60625-2021-26,POINT (-87.701816 41.971155)
60620,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,68096,60620-2020-10,POINT (-87.651656 41.740873)
60621,26,06/27/2021,07/03/2021,0,2431,0,8370.6,539,35773,1856,123176.8,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-26,POINT (-87.638812 41.776931)
60621,27,07/04/2021,07/10/2021,5,2436,17,8387.9,637,36410,2193,125370.2,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-27,POINT (-87.638812 41.776931)
60621,28,07/11/2021,07/17/2021,4,2440,14,8401.6,682,37092,2348,127718.5,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-28,POINT (-87.638812 41.776931)
60621,29,07/18/2021,07/24/2021,12,2452,41,8442.9,715,37807,2462,130180.4,0.0,0.1,0,90,0.0,309.9,29042,60621-2021-29,POINT (-87.638812 41.776931)
60624,46,11/08/2020,11/14/2020,174,1758,481,4862,1096,17738,3031,49056.9,0.2,0.1,2,37,5.5,102.3,36158,60624-2020-46,POINT (-87.722735 41.879417)
60624,10,03/07/2021,03/13/2021,36,2945,100,8144.8,971,33963,2685,93929.4,0.0,0.1,1,71,2.8,196.4,36158,60624-2021-10,POINT (-87.722735 41.879417)
60624,11,03/14/2021,03/20/2021,32,2977,88,8233.3,1148,35111,3175,97104.4,0.0,0.1,1,72,2.8,199.1,36158,60624-2021-11,POINT (-87.722735 41.879417)
60624,12,03/21/2021,03/27/2021,43,3020,119,8352.2,860,35971,2378,99482.8,0.0,0.1,0,72,0.0,199.1,36158,60624-2021-12,POINT (-87.722735 41.879417)
60624,22,05/30/2021,06/05/2021,13,3513,36,9715.7,909,47225,2514,130607.3,0.0,0.1,1,82,2.8,226.8,36158,60624-2021-22,POINT (-87.722735 41.879417)
60624,23,06/06/2021,06/12/2021,7,3520,19,9735.1,690,47915,1908,132515.6,0.0,0.1,2,84,5.5,232.3,36158,60624-2021-23,POINT (-87.722735 41.879417)
60624,24,06/13/2021,06/19/2021,1,3521,3,9737.8,630,48545,1742,134258,0.0,0.1,2,86,5.5,237.8,36158,60624-2021-24,POINT (-87.722735 41.879417)
60624,25,06/20/2021,06/26/2021,2,3523,6,9743.3,731,49276,2022,136279.7,0.0,0.1,0,86,0.0,237.8,36158,60624-2021-25,POINT (-87.722735 41.879417)
60624,35,08/29/2021,09/04/2021,42,3777,116,10445.8,992,57531,2744,159110,0.0,0.1,1,92,2.8,254.4,36158,60624-2021-35,POINT (-87.722735 41.879417)
60625,37,09/12/2021,09/18/2021,113,8172,143,10312.6,5090,153537,6423,193754.7,0.0,0.1,1,202,1.3,254.9,79243,60625-2021-37,POINT (-87.701816 41.971155)
60625,39,09/26/2021,10/02/2021,85,8347,107,10533.4,6064,165320,7652,208624.1,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-39,POINT (-87.701816 41.971155)
60625,4,01/24/2021,01/30/2021,118,5931,149,7484.6,2706,77557,3415,97872.4,0.0,0.1,5,172,6.3,217.1,79243,60625-2021-4,POINT (-87.701816 41.971155)
60625,40,10/03/2021,10/09/2021,69,8416,87,10620.5,6417,171737,8098,216722,0.0,0.1,0,202,0.0,254.9,79243,60625-2021-40,POINT (-87.701816 41.971155)
60625,42,10/17/2021,10/23/2021,70,8560,88,10802.2,6225,184450,7856,232765,0.0,0.0,2,206,2.5,260.0,79243,60625-2021-42,POINT (-87.701816 41.971155)
60625,43,10/24/2021,10/30/2021,84,8644,106,10908.2,6131,190581,7737,240502,0.0,0.0,1,207,1.3,261.2,79243,60625-2021-43,POINT (-87.701816 41.971155)
60621,31,08/01/2021,08/07/2021,31,2512,107,8649.5,762,39326,2624,135410.8,0.0,0.1,1,94,3.4,323.7,29042,60621-2021-31,POINT (-87.638812 41.776931)
60621,32,08/08/2021,08/14/2021,26,2538,90,8739.1,811,40137,2792,138203.3,0.0,0.1,0,94,0.0,323.7,29042,60621-2021-32,POINT (-87.638812 41.776931)
60621,33,08/15/2021,08/21/2021,36,2574,124,8863,862,40999,2968,141171.4,0.0,0.1,0,94,0.0,323.7,29042,60621-2021-33,POINT (-87.638812 41.776931)
60621,34,08/22/2021,08/28/2021,63,2637,217,9080,1095,42094,3770,144941.8,0.1,0.1,1,95,3.4,327.1,29042,60621-2021-34,POINT (-87.638812 41.776931)
60621,35,08/29/2021,09/04/2021,39,2676,134,9214.2,1026,43120,3533,148474.6,0.0,0.1,3,98,10.3,337.4,29042,60621-2021-35,POINT (-87.638812 41.776931)
60621,36,09/05/2021,09/11/2021,27,2703,93,9307.2,1318,44438,4538,153012.9,0.0,0.1,0,98,0.0,337.4,29042,60621-2021-36,POINT (-87.638812 41.776931)
60621,37,09/12/2021,09/18/2021,45,2748,155,9462.2,1487,45925,5120,158133,0.0,0.1,1,99,3.4,340.9,29042,60621-2021-37,POINT (-87.638812 41.776931)
60621,38,09/19/2021,09/25/2021,41,2789,141,9603.3,1470,47395,5062,163194.7,0.0,0.1,2,101,6.9,347.8,29042,60621-2021-38,POINT (-87.638812 41.776931)
60621,39,09/26/2021,10/02/2021,34,2823,117,9720.4,1682,49077,5792,168986.3,0.0,0.1,0,101,0.0,347.8,29042,60621-2021-39,POINT (-87.638812 41.776931)
60622,10,03/07/2021,03/13/2021,57,4601,108,8715.2,1832,83838,3470,158805.1,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-10,POINT (-87.681818 41.902762)
60625,44,10/31/2021,11/06/2021,72,8716,91,10999.1,6526,197107,8235,248737.4,0.0,0.0,0,207,0.0,261.2,79243,60625-2021-44,POINT (-87.701816 41.971155)
